repo,baseline,state,query_id,query_type,eligible,n_relevant,stale_rank,fresh_rank,recall1_stale,recall3_stale,recall5_stale,recall10_stale,mrr_stale,recall1_fresh,recall3_fresh,recall5_fresh,recall10_fresh,mrr_fresh
PostSpark 3,A,ec3dbfd29,q-001,auth-modified,1,2,122,124,0.0,0.0,0.0,0.0,0.008197,0.0,0.0,0.0,0.0,0.008065
PostSpark 3,A,ec3dbfd29,q-002,auth-central,1,3,2,46,0.0,0.333333,0.333333,0.333333,0.5,0.0,0.0,0.0,0.0,0.021739
PostSpark 3,A,ec3dbfd29,q-003,billing-central,1,2,1,1,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0
PostSpark 3,A,ec3dbfd29,q-004,billing-infra,1,2,1,1,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0
PostSpark 3,A,ec3dbfd29,q-005,ui-peripheral,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,ec3dbfd29,q-006,ui-peripheral,1,1,4,3,0.0,0.0,1.0,1.0,0.25,0.0,1.0,1.0,1.0,0.333333
PostSpark 3,A,ec3dbfd29,q-007,db-config,1,1,74,121,0.0,0.0,0.0,0.0,0.013514,0.0,0.0,0.0,0.0,0.008264
PostSpark 3,A,ec3dbfd29,q-008,db-central,1,1,55,85,0.0,0.0,0.0,0.0,0.018182,0.0,0.0,0.0,0.0,0.011765
PostSpark 3,A,ec3dbfd29,q-009,db-added,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,ec3dbfd29,q-010,ai-central,1,1,3,1,0.0,1.0,1.0,1.0,0.333333,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,ec3dbfd29,q-011,ai-added,1,1,-1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.111111
PostSpark 3,A,ec3dbfd29,q-012,ai-added,1,1,-1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125
PostSpark 3,A,ec3dbfd29,q-013,ai-added,1,1,-1,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02381
PostSpark 3,A,ec3dbfd29,q-014,ai-stable,1,2,7,14,0.0,0.0,0.0,0.5,0.142857,0.0,0.0,0.0,0.0,0.071429
PostSpark 3,A,ec3dbfd29,q-015,feature-stable,1,3,88,2,0.0,0.0,0.0,0.0,0.011364,0.0,0.333333,0.333333,0.333333,0.5
PostSpark 3,A,ec3dbfd29,q-016,feature-added,1,1,-1,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.333333
PostSpark 3,A,ec3dbfd29,q-017,feature-added,1,2,-1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.111111
PostSpark 3,A,ec3dbfd29,q-018,ai-added,1,2,-1,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014706
PostSpark 3,A,ec3dbfd29,q-019,feature-stable,1,1,26,47,0.0,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,0.021277
PostSpark 3,A,ec3dbfd29,q-020,ai-added-late,1,1,-1,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034483
PostSpark 3,A,ec3dbfd29,q-023,ai-added,1,1,-1,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01087
PostSpark 3,A,ec3dbfd29,q-024,ai-added,1,1,-1,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008475
PostSpark 3,A,ec3dbfd29,q-025,editor-modified,1,1,-1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142857
PostSpark 3,A,ec3dbfd29,q-026,editor-added,1,1,-1,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017544
PostSpark 3,A,ec3dbfd29,q-027,editor-modified,1,1,-1,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034483
PostSpark 3,A,ec3dbfd29,q-028,editor-stable,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,ec3dbfd29,q-029,editor-modified,1,2,1,1,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0
PostSpark 3,A,ec3dbfd29,q-032,client-central,1,1,15,2,0.0,0.0,0.0,0.0,0.066667,0.0,1.0,1.0,1.0,0.5
PostSpark 3,A,ec3dbfd29,q-033,client-infra,1,2,4,1,0.0,0.0,0.5,1.0,0.25,0.5,0.5,0.5,0.5,1.0
PostSpark 3,A,ec3dbfd29,q-034,feature-added,1,2,-1,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02381
PostSpark 3,A,ec3dbfd29,q-035,config-central,1,1,113,249,0.0,0.0,0.0,0.0,0.00885,0.0,0.0,0.0,0.0,0.004016
PostSpark 3,A,ec3dbfd29,q-036,infra-central,1,1,52,92,0.0,0.0,0.0,0.0,0.019231,0.0,0.0,0.0,0.0,0.01087
PostSpark 3,A,ec3dbfd29,q-037,api-central,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,ec3dbfd29,q-038,feature-stable,1,1,15,16,0.0,0.0,0.0,0.0,0.066667,0.0,0.0,0.0,0.0,0.0625
PostSpark 3,A,ec3dbfd29,q-039,feature-stable,1,1,6,7,0.0,0.0,0.0,1.0,0.166667,0.0,0.0,0.0,1.0,0.142857
PostSpark 3,A,ec3dbfd29,q-040,feature-stable,1,3,51,88,0.0,0.0,0.0,0.0,0.019608,0.0,0.0,0.0,0.0,0.011364
PostSpark 3,A,ec3dbfd29,q-044,editor-deleted,1,2,9,13,0.0,0.0,0.0,0.5,0.111111,0.0,0.0,0.0,0.0,0.076923
PostSpark 3,A,ec3dbfd29,q-045,ui-deleted,1,1,2,6,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.166667
PostSpark 3,A,ec3dbfd29,q-046,view-added,1,1,3,2,0.0,1.0,1.0,1.0,0.333333,0.0,1.0,1.0,1.0,0.5
PostSpark 3,A,374597feb,q-001,auth-modified,1,2,122,135,0.0,0.0,0.0,0.0,0.008197,0.0,0.0,0.0,0.0,0.007407
PostSpark 3,A,374597feb,q-002,auth-central,1,3,2,58,0.0,0.333333,0.333333,0.333333,0.5,0.0,0.0,0.0,0.0,0.017241
PostSpark 3,A,374597feb,q-003,billing-central,1,2,1,2,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5
PostSpark 3,A,374597feb,q-004,billing-infra,1,2,1,1,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,A,374597feb,q-005,ui-peripheral,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,374597feb,q-006,ui-peripheral,1,1,4,1,0.0,0.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,374597feb,q-007,db-config,1,1,74,129,0.0,0.0,0.0,0.0,0.013514,0.0,0.0,0.0,0.0,0.007752
PostSpark 3,A,374597feb,q-008,db-central,1,1,55,1,0.0,0.0,0.0,0.0,0.018182,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,374597feb,q-009,db-added,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,374597feb,q-010,ai-central,1,1,3,1,0.0,1.0,1.0,1.0,0.333333,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,374597feb,q-011,ai-added,1,1,-1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058824
PostSpark 3,A,374597feb,q-012,ai-added,1,1,-1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909
PostSpark 3,A,374597feb,q-013,ai-added,1,1,-1,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019608
PostSpark 3,A,374597feb,q-014,ai-stable,1,2,7,108,0.0,0.0,0.0,0.5,0.142857,0.0,0.0,0.0,0.0,0.009259
PostSpark 3,A,374597feb,q-015,feature-stable,1,3,88,1,0.0,0.0,0.0,0.0,0.011364,0.333333,0.333333,0.333333,0.333333,1.0
PostSpark 3,A,374597feb,q-016,feature-added,1,1,-1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25
PostSpark 3,A,374597feb,q-017,feature-added,1,2,-1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.166667
PostSpark 3,A,374597feb,q-018,ai-added,1,2,-1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.111111
PostSpark 3,A,374597feb,q-019,feature-stable,1,1,26,53,0.0,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,0.018868
PostSpark 3,A,374597feb,q-020,ai-added-late,1,2,-1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.142857
PostSpark 3,A,374597feb,q-022,ai-added-late,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,374597feb,q-023,ai-added,1,1,-1,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014706
PostSpark 3,A,374597feb,q-024,ai-added,1,1,-1,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007752
PostSpark 3,A,374597feb,q-025,editor-modified,1,1,-1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909
PostSpark 3,A,374597feb,q-026,editor-added,1,1,-1,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.333333
PostSpark 3,A,374597feb,q-027,editor-modified,1,1,-1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
PostSpark 3,A,374597feb,q-028,editor-stable,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,374597feb,q-029,editor-modified,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,374597feb,q-032,client-central,1,1,15,7,0.0,0.0,0.0,0.0,0.066667,0.0,0.0,0.0,1.0,0.142857
PostSpark 3,A,374597feb,q-033,client-infra,1,2,4,1,0.0,0.0,0.5,1.0,0.25,0.5,0.5,0.5,0.5,1.0
PostSpark 3,A,374597feb,q-034,feature-added,1,2,-1,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020408
PostSpark 3,A,374597feb,q-035,config-central,1,1,113,158,0.0,0.0,0.0,0.0,0.00885,0.0,0.0,0.0,0.0,0.006329
PostSpark 3,A,374597feb,q-036,infra-central,1,1,52,58,0.0,0.0,0.0,0.0,0.019231,0.0,0.0,0.0,0.0,0.017241
PostSpark 3,A,374597feb,q-037,api-central,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,374597feb,q-038,feature-stable,1,1,15,17,0.0,0.0,0.0,0.0,0.066667,0.0,0.0,0.0,0.0,0.058824
PostSpark 3,A,374597feb,q-039,feature-stable,1,1,6,26,0.0,0.0,0.0,1.0,0.166667,0.0,0.0,0.0,0.0,0.038462
PostSpark 3,A,374597feb,q-040,feature-stable,1,3,51,92,0.0,0.0,0.0,0.0,0.019608,0.0,0.0,0.0,0.0,0.01087
PostSpark 3,A,374597feb,q-041,subsystem-added-late,1,3,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,1.0,0.5
PostSpark 3,A,374597feb,q-042,ui-added-late,1,2,-1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.25
PostSpark 3,A,374597feb,q-044,editor-deleted,1,2,9,12,0.0,0.0,0.0,0.5,0.111111,0.0,0.0,0.0,0.0,0.083333
PostSpark 3,A,374597feb,q-046,view-added,1,1,3,2,0.0,1.0,1.0,1.0,0.333333,0.0,1.0,1.0,1.0,0.5
PostSpark 3,A,afd9e04a9,q-001,auth-modified,1,2,122,140,0.0,0.0,0.0,0.0,0.008197,0.0,0.0,0.0,0.0,0.007143
PostSpark 3,A,afd9e04a9,q-002,auth-central,1,3,2,56,0.0,0.333333,0.333333,0.333333,0.5,0.0,0.0,0.0,0.0,0.017857
PostSpark 3,A,afd9e04a9,q-003,billing-central,1,2,1,2,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5
PostSpark 3,A,afd9e04a9,q-004,billing-infra,1,2,1,1,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,A,afd9e04a9,q-005,ui-peripheral,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,afd9e04a9,q-006,ui-peripheral,1,1,4,1,0.0,0.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,afd9e04a9,q-007,db-config,1,1,74,129,0.0,0.0,0.0,0.0,0.013514,0.0,0.0,0.0,0.0,0.007752
PostSpark 3,A,afd9e04a9,q-008,db-central,1,1,55,1,0.0,0.0,0.0,0.0,0.018182,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,afd9e04a9,q-009,db-added,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,afd9e04a9,q-010,ai-central,1,1,3,1,0.0,1.0,1.0,1.0,0.333333,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,afd9e04a9,q-011,ai-added,1,1,-1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058824
PostSpark 3,A,afd9e04a9,q-012,ai-added,1,1,-1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333
PostSpark 3,A,afd9e04a9,q-013,ai-added,1,1,-1,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
PostSpark 3,A,afd9e04a9,q-014,ai-stable,1,2,7,107,0.0,0.0,0.0,0.5,0.142857,0.0,0.0,0.0,0.0,0.009346
PostSpark 3,A,afd9e04a9,q-015,feature-stable,1,3,88,1,0.0,0.0,0.0,0.0,0.011364,0.333333,0.333333,0.333333,0.333333,1.0
PostSpark 3,A,afd9e04a9,q-016,feature-added,1,1,-1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25
PostSpark 3,A,afd9e04a9,q-017,feature-added,1,2,-1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.166667
PostSpark 3,A,afd9e04a9,q-018,ai-added,1,2,-1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1
PostSpark 3,A,afd9e04a9,q-019,feature-stable,1,1,26,55,0.0,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,0.018182
PostSpark 3,A,afd9e04a9,q-020,ai-added-late,1,2,-1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.142857
PostSpark 3,A,afd9e04a9,q-022,ai-added-late,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,afd9e04a9,q-023,ai-added,1,1,-1,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015152
PostSpark 3,A,afd9e04a9,q-024,ai-added,1,1,-1,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007937
PostSpark 3,A,afd9e04a9,q-025,editor-modified,1,1,-1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142857
PostSpark 3,A,afd9e04a9,q-026,editor-added,1,1,-1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25
PostSpark 3,A,afd9e04a9,q-027,editor-modified,1,2,-1,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009259
PostSpark 3,A,afd9e04a9,q-028,editor-stable,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,afd9e04a9,q-029,editor-modified,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,afd9e04a9,q-032,client-central,1,1,15,7,0.0,0.0,0.0,0.0,0.066667,0.0,0.0,0.0,1.0,0.142857
PostSpark 3,A,afd9e04a9,q-033,client-infra,1,2,4,1,0.0,0.0,0.5,1.0,0.25,0.5,0.5,0.5,0.5,1.0
PostSpark 3,A,afd9e04a9,q-034,feature-added,1,2,-1,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021277
PostSpark 3,A,afd9e04a9,q-035,config-central,1,1,113,159,0.0,0.0,0.0,0.0,0.00885,0.0,0.0,0.0,0.0,0.006289
PostSpark 3,A,afd9e04a9,q-036,infra-central,1,1,52,58,0.0,0.0,0.0,0.0,0.019231,0.0,0.0,0.0,0.0,0.017241
PostSpark 3,A,afd9e04a9,q-037,api-central,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,afd9e04a9,q-038,feature-stable,1,1,15,17,0.0,0.0,0.0,0.0,0.066667,0.0,0.0,0.0,0.0,0.058824
PostSpark 3,A,afd9e04a9,q-039,feature-stable,1,1,6,26,0.0,0.0,0.0,1.0,0.166667,0.0,0.0,0.0,0.0,0.038462
PostSpark 3,A,afd9e04a9,q-040,feature-stable,1,3,51,90,0.0,0.0,0.0,0.0,0.019608,0.0,0.0,0.0,0.0,0.011111
PostSpark 3,A,afd9e04a9,q-041,subsystem-added-late,1,3,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,1.0,0.5
PostSpark 3,A,afd9e04a9,q-042,ui-added-late,1,2,-1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.25
PostSpark 3,A,afd9e04a9,q-046,view-added,1,1,3,2,0.0,1.0,1.0,1.0,0.333333,0.0,1.0,1.0,1.0,0.5
PostSpark 3,A,458bf5862,q-001,auth-modified,1,2,122,139,0.0,0.0,0.0,0.0,0.008197,0.0,0.0,0.0,0.0,0.007194
PostSpark 3,A,458bf5862,q-002,auth-central,1,3,2,56,0.0,0.333333,0.333333,0.333333,0.5,0.0,0.0,0.0,0.0,0.017857
PostSpark 3,A,458bf5862,q-003,billing-central,1,2,1,2,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5
PostSpark 3,A,458bf5862,q-004,billing-infra,1,2,1,1,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,A,458bf5862,q-005,ui-peripheral,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,458bf5862,q-006,ui-peripheral,1,1,4,1,0.0,0.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,458bf5862,q-007,db-config,1,1,74,129,0.0,0.0,0.0,0.0,0.013514,0.0,0.0,0.0,0.0,0.007752
PostSpark 3,A,458bf5862,q-008,db-central,1,1,55,1,0.0,0.0,0.0,0.0,0.018182,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,458bf5862,q-009,db-added,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,458bf5862,q-010,ai-central,1,1,3,1,0.0,1.0,1.0,1.0,0.333333,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,458bf5862,q-011,ai-added,1,1,-1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058824
PostSpark 3,A,458bf5862,q-012,ai-added,1,1,-1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333
PostSpark 3,A,458bf5862,q-013,ai-added,1,1,-1,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019608
PostSpark 3,A,458bf5862,q-014,ai-stable,1,2,7,107,0.0,0.0,0.0,0.5,0.142857,0.0,0.0,0.0,0.0,0.009346
PostSpark 3,A,458bf5862,q-015,feature-stable,1,3,88,1,0.0,0.0,0.0,0.0,0.011364,0.333333,0.333333,0.333333,0.333333,1.0
PostSpark 3,A,458bf5862,q-016,feature-added,1,1,-1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25
PostSpark 3,A,458bf5862,q-017,feature-added,1,2,-1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.142857
PostSpark 3,A,458bf5862,q-018,ai-added,1,2,-1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1
PostSpark 3,A,458bf5862,q-019,feature-stable,1,1,26,55,0.0,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,0.018182
PostSpark 3,A,458bf5862,q-020,ai-added-late,1,2,-1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.142857
PostSpark 3,A,458bf5862,q-022,ai-added-late,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,458bf5862,q-023,ai-added,1,1,-1,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015152
PostSpark 3,A,458bf5862,q-024,ai-added,1,1,-1,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007874
PostSpark 3,A,458bf5862,q-025,editor-modified,1,2,-1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.142857
PostSpark 3,A,458bf5862,q-026,editor-added,1,1,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5
PostSpark 3,A,458bf5862,q-027,editor-modified,1,2,-1,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009434
PostSpark 3,A,458bf5862,q-028,editor-stable,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,458bf5862,q-029,editor-modified,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,458bf5862,q-030,editor-added-late,1,1,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5
PostSpark 3,A,458bf5862,q-031,editor-added-late,1,2,-1,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008772
PostSpark 3,A,458bf5862,q-032,client-central,1,1,15,7,0.0,0.0,0.0,0.0,0.066667,0.0,0.0,0.0,1.0,0.142857
PostSpark 3,A,458bf5862,q-033,client-infra,1,2,4,1,0.0,0.0,0.5,1.0,0.25,0.5,0.5,0.5,0.5,1.0
PostSpark 3,A,458bf5862,q-034,feature-added,1,2,-1,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021277
PostSpark 3,A,458bf5862,q-035,config-central,1,1,113,159,0.0,0.0,0.0,0.0,0.00885,0.0,0.0,0.0,0.0,0.006289
PostSpark 3,A,458bf5862,q-036,infra-central,1,1,52,58,0.0,0.0,0.0,0.0,0.019231,0.0,0.0,0.0,0.0,0.017241
PostSpark 3,A,458bf5862,q-037,api-central,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,458bf5862,q-038,feature-stable,1,1,15,18,0.0,0.0,0.0,0.0,0.066667,0.0,0.0,0.0,0.0,0.055556
PostSpark 3,A,458bf5862,q-039,feature-stable,1,1,6,27,0.0,0.0,0.0,1.0,0.166667,0.0,0.0,0.0,0.0,0.037037
PostSpark 3,A,458bf5862,q-040,feature-stable,1,3,51,90,0.0,0.0,0.0,0.0,0.019608,0.0,0.0,0.0,0.0,0.011111
PostSpark 3,A,458bf5862,q-041,subsystem-added-late,1,3,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,1.0,0.5
PostSpark 3,A,458bf5862,q-042,ui-added-late,1,2,-1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.25
PostSpark 3,A,458bf5862,q-046,view-added,1,1,3,2,0.0,1.0,1.0,1.0,0.333333,0.0,1.0,1.0,1.0,0.5
PostSpark 3,A,fbe27e0bf,q-001,auth-modified,1,2,122,138,0.0,0.0,0.0,0.0,0.008197,0.0,0.0,0.0,0.0,0.007246
PostSpark 3,A,fbe27e0bf,q-002,auth-central,1,3,2,57,0.0,0.333333,0.333333,0.333333,0.5,0.0,0.0,0.0,0.0,0.017544
PostSpark 3,A,fbe27e0bf,q-003,billing-central,1,2,1,2,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5
PostSpark 3,A,fbe27e0bf,q-004,billing-infra,1,2,1,1,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
PostSpark 3,A,fbe27e0bf,q-005,ui-peripheral,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,fbe27e0bf,q-006,ui-peripheral,1,1,4,1,0.0,0.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,fbe27e0bf,q-007,db-config,1,1,74,129,0.0,0.0,0.0,0.0,0.013514,0.0,0.0,0.0,0.0,0.007752
PostSpark 3,A,fbe27e0bf,q-008,db-central,1,1,55,1,0.0,0.0,0.0,0.0,0.018182,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,fbe27e0bf,q-009,db-added,1,1,-1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,fbe27e0bf,q-010,ai-central,1,1,3,1,0.0,1.0,1.0,1.0,0.333333,1.0,1.0,1.0,1.0,1.0
PostSpark 3,A,fbe27e0bf,q-011,ai-added,1,1,-1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
PostSpark 3,A,fbe27e0bf,q-012,ai-added,1,1,-1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333
PostSpark 3,A,fbe27e0bf,q-013,ai-added,1,1,-1,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019608
PostSpark 3,A,fbe27e0bf,q-014,ai-stable,1,2,7,107,0.0,0.0,0.0,0.5,0.142857,0.0,0.0,0.0,0.0,0.009346
PostSpark 3,A,fbe27e0bf,q-015,feature-stable,1,3,88,1,0.0,0.0,0.0,0.0,0.011364,0.333333,0.333333,0.333333,0.333333,1.0
PostSpark 3,A,fbe27e0bf,q-016,feature-added,1,1,-1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25
PostSpark 3,A,fbe27e0bf,q-017,feature-added,1,2,-1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.166667
PostSpark 3,A,fbe27e0bf,q-018,ai-added,1,2,-1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1
PostSpark 3,A,fbe27e0bf,q-019,feature-stable,1,1,26,55,0.0,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,0.018182
PostSpark 3,A,fbe27e0bf,q-020,ai-added-late,1,2,-1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.142857
